,ViralPair,Distance,Label
34,"A/Chicken/Egypt/9403-NAMRU3/2007,A/Egypt/3300-NAMRU3/2008",19.3135,True
35,"A/Vietnam/1203/2004,A/Guangxi/1/2005",11.314,True
36,"A/Goose/Vietnam/113/2001,A/Teal/HongKong/2978.1/2002",4.0,False
37,"A/Vietnam/1203/2004,A/Egypt/1394-NAMRU3/2007",64.0,True
38,"A/Duck/Hunan/795/2002,A/Egret/Egypt/1162-NAMRU3/2006",1.0,False
39,"A/Vietnam/Jp178/2004,A/Vietnam/Jp14/2005",1.414,False
40,"A/WhooperSwan/Mongolia/244/2005,A/Turkey/65-596/2006",1.5,False
41,"A/Vietnam/1203/2004,A/Chicken/Vietnam/Ncvd-035/2008",8.0,True
42,"A/Vietnam/Jp178/2004,A/Vietnam/Jp4207/2005",1.414,False
43,"A/Turkey/65-596/2006,A/Anhui/1/2005",24.0,True
44,"A/Vietnam/1194/2004,A/Indonesia/5/2005",11.314,True
45,"A/Egret/Egypt/1162-NAMRU3/2006,A/Egypt/4226-NAMRU3/2007",0.5,False
46,"A/Indonesia/5/2005,A/Bar-headedGoose/Qinghai/1A/2005",5.657,True
47,"A/Vietnam/1203/2004,A/Chicken/Korea/Gimje/2008",64.0,True
48,"A/Duck/Hunan/795/2002,A/Turkey/65-596/2006",2.121,False
49,"A/Turkey/65-596/2006,A/Egypt/4226-NAMRU3/2007",1.414,False
50,"A/HongKong/6841/2010,A/Anhui/1/2005",32.0,True
51,"A/WhooperSwan/Mongolia/244/2005,A/Egypt/0215-NAMRU3/2007",2.8280000000000003,False
52,"A/WhooperSwan/Mongolia/244/2005,A/Turkey/Turkey/1/2005",1.3105,False
53,"A/Indonesia/5/2005,A/Indonesia/Cdc625/2006",5.657,True
54,"A/Goose/Vietnam/113/2001,A/HongKong/213/2003",2.8280000000000003,False
55,"A/Turkey/Turkey/1/2005,A/Egret/Egypt/1162-NAMRU3/2006",1.414,False
56,"A/Egypt/4226-NAMRU3/2007,A/Egypt/9539-NAMRU3/2009",4.0,False
57,"A/Indonesia/5/2005,A/Indonesia/NIHRD11771/2011",4.0,False
58,"A/Bar-headedGoose/Mongolia/x53/2009,A/HongKong/6841/2010",1.0,False
59,"A/Indonesia/Cdc357/2006,A/Anhui/1/2005",45.255,True
60,"A/Vietnam/Jp14/2005,A/Vietnam/Jp30321/2005",2.8280000000000003,False
61,"A/Duck/Hunan/795/2002,A/Turkey/Turkey/1/2005",1.414,False
62,"A/Indonesia/Cdc357/2006,A/Indonesia/Cdc625/2006",16.0,True
63,"A/CommonMagpie/HongKong/5052/2007,A/Anhui/1/2005",32.0,True
64,"A/Egypt/2786-NAMRU3/2006,A/Egypt/1394-NAMRU3/2007",2.0,False
65,"A/WhooperSwan/Mongolia/244/2005,A/Duck/Hunan/15/2004",16.0,True
66,"A/Egypt/2786-NAMRU3/2006,A/Egypt/3300-NAMRU3/2008",181.019,True
67,"A/HongKong/213/2003,A/Vietnam/Jp4207/2005",11.314,True
68,"A/Duck/Hunan/795/2002,A/Chicken/Vietnam/Ncvd-016/2008",64.0,True
69,"A/Vietnam/1203/2004,A/Egret/Egypt/1162-NAMRU3/2006",32.0,True
70,"A/Bar-headedGoose/Qinghai/1A/2005,A/Egypt/1394-NAMRU3/2007",2.8280000000000003,False
71,"A/Anhui/1/2005,A/Chicken/Vietnam/Ncvd-016/2008",64.0,True
72,"A/Egypt/2321-NAMRU3/2007,A/Egypt/4226-NAMRU3/2007",2.414,False
73,"A/Indonesia/NIHRD11771/2011,A/Indonesia/6/2005",8.0,True
74,"A/Egypt/1394-NAMRU3/2007,A/Chicken/Egypt/9403-NAMRU3/2007",77.25,True
75,"A/Egypt/4226-NAMRU3/2007,A/Anhui/1/2005",22.627,True
76,"A/Egypt/N03072/2010,A/Egypt/3300-NAMRU3/2008",362.039,True
77,"A/CommonMagpie/HongKong/5052/2007,A/GreyHeron/HongKong/1046/2008",2.0,False
78,"A/Bar-headedGoose/Qinghai/1A/2005,A/Egret/Egypt/1162-NAMRU3/2006",0.7070000000000001,False
79,"A/Duck/Hunan/795/2002,A/Egypt/2321-NAMRU3/2007",1.414,False
80,"A/CommonMagpie/HongKong/5052/2007,A/Bar-headedGoose/Mongolia/x53/2009",1.414,False
81,"A/HongKong/156/1997,A/Vietnam/Jp4207/2005",5.657,True
82,"A/Turkey/65-596/2006,A/JapaneseWhiteEye/HongKong/1038/2006",90.51,True
83,"A/WhooperSwan/Mongolia/244/2005,A/Egret/Egypt/1162-NAMRU3/2006",1.0,False
84,"A/Indonesia/5/2005,A/CommonMagpie/HongKong/645/2006",8.0,True
85,"A/Turkey/Turkey/1/2005,A/Anhui/1/2005",22.627,True
86,"A/Turkey/65-596/2006,A/Egret/Egypt/1162-NAMRU3/2006",0.7070000000000001,False
87,"A/HongKong/213/2003,A/Vietnam/Jp30321/2005",8.0,True
88,"A/WhooperSwan/Mongolia/244/2005,A/Chicken/India/Niv-33487/2006",1.0,False
89,"A/Turkey/65-596/2006,A/Chicken/Vietnam/Ncvd-016/2008",45.255,True
90,"A/HongKong/156/1997,A/HongKong/213/2003",6.657,True
91,"A/Thailand/16/2004,A/Duck/Laos/3295/2006",11.314,True
92,"A/Duck/Hunan/15/2004,A/Anhui/1/2005",2.0,False
93,"A/Egypt/2321-NAMRU3/2007,A/Egypt/1394-NAMRU3/2007",2.8280000000000003,False
94,"A/Indonesia/5/2005,A/Chicken/Korea/Gimje/2008",43.3135,True
95,"A/HongKong/156/1997,A/Vietnam/Jp30321/2005",8.0,True
96,"A/Turkey/65-596/2006,A/Egypt/0215-NAMRU3/2007",2.0,False
97,"A/BarnSwallow/HongKong/1161/2010,A/Duck/VietNam/NCVD-1584/2012",2.8280000000000003,False
98,"A/Indonesia/5/2005,A/Indonesia/6/2005",1.414,False
99,"A/Vietnam/1203/2004,A/Duck/Hunan/795/2002",16.3135,True
100,"A/Duck/Hunan/795/2002,A/WhooperSwan/Mongolia/244/2005",1.414,False
101,"A/Vietnam/1203/2004,A/Thailand/16/2004",3.3285,False
102,"A/Chicken/Korea/Gimje/2008,A/Chicken/Vietnam/Ncvd-016/2008",45.255,True
103,"A/Thailand/16/2004,A/Indonesia/5/2005",22.627,True
104,"A/Vietnam/1203/2004,A/Indonesia/Cdc625/2006",8.0,True
105,"A/Egypt/1394-NAMRU3/2007,A/Anhui/1/2005",32.0,True
106,"A/Vietnam/1194/2004,A/Egypt/3300-NAMRU3/2008",128.0,True
107,"A/Bar-headedGoose/Qinghai/1A/2005,A/CommonMagpie/HongKong/5052/2007",7.657,True
108,"A/Hubei/1/2010,A/BarnSwallow/HongKong/1161/2010",2.8280000000000003,False
109,"A/WhooperSwan/Mongolia/244/2005,A/Egypt/1394-NAMRU3/2007",2.8280000000000003,False
110,"A/Turkey/65-596/2006,A/Egypt/1394-NAMRU3/2007",2.0,False
111,"A/Indonesia/Cdc357/2006,A/Guangxi/1/2005",32.0,True
112,"A/Chicken/India/Niv-33487/2006,A/Chicken/Vietnam/Ncvd-016/2008",32.0,True
113,"A/Vietnam/1203/2004,A/JapaneseWhiteEye/HongKong/1038/2006",86.6275,True
114,"A/Bar-headedGoose/Qinghai/1A/2005,A/JapaneseWhiteEye/HongKong/1038/2006",5.0,True
115,"A/Bar-headedGoose/Mongolia/x53/2009,A/Anhui/1/2005",22.627,True
116,"A/CommonMagpie/HongKong/5052/2007,A/Hubei/1/2010",3.414,False
117,"A/Vietnam/Jp178/2004,A/Vietnam/Jp30321/2005",4.0,False
118,"A/HongKong/156/1997,A/Vietnam/Jp178/2004",5.657,True
119,"A/Vietnam/1203/2004,A/Vietnam/Jp178/2004",1.0,False
120,"A/Egret/Egypt/1162-NAMRU3/2006,A/Egypt/0215-NAMRU3/2007",1.414,False
121,"A/Chicken/India/Niv-33487/2006,A/Anhui/1/2005",43.3135,True
122,"A/Egypt/2786-NAMRU3/2006,A/Anhui/1/2005",90.51,True
123,"A/Vietnam/1203/2004,A/Indonesia/Cdc357/2006",16.0,True
124,"A/BarnSwallow/HongKong/1161/2010,A/Bar-headedGoose/Mongolia/x53/2009",2.8280000000000003,False
125,"A/Vietnam/1203/2004,A/Egypt/2321-NAMRU3/2007",45.255,True
126,"A/HongKong/213/2003,A/Vietnam/1203/2004",45.255,True
127,"A/Egret/Egypt/1162-NAMRU3/2006,A/Anhui/1/2005",32.0,True
128,"A/Vietnam/1203/2004,A/Chicken/India/Niv-33487/2006",32.0,True
129,"A/Egypt/2786-NAMRU3/2006,A/Egypt/0215-NAMRU3/2007",2.8280000000000003,False
130,"A/Vietnam/1203/2004,A/Egypt/2786-NAMRU3/2006",90.51,True
131,"A/Indonesia/Cdc357/2006,A/Bar-headedGoose/Qinghai/1A/2005",5.657,True
132,"A/Chicken/Korea/Gimje/2008,A/Goose/Guiyang/337/2006",32.0,True
133,"A/WhooperSwan/Mongolia/244/2005,A/Chicken/Egypt/9403-NAMRU3/2007",22.627,True
134,"A/Hubei/1/2010,A/Bar-headedGoose/Mongolia/x53/2009",2.0,False
135,"A/JapaneseWhiteEye/HongKong/1038/2006,A/Goose/Guiyang/337/2006",22.627,True
136,"A/Indonesia/5/2005,A/JapaneseWhiteEye/HongKong/1038/2006",22.627,True
137,"A/MuscovyDuck/Vietnam/1455/2006,A/GreyHeron/HongKong/1046/2008",2.0,False
138,"A/WhooperSwan/Mongolia/244/2005,A/Egypt/321/2007",2.8280000000000003,False
139,"A/WhooperSwan/Mongolia/244/2005,A/Bar-headedGoose/Qinghai/1A/2005",1.5885,False
140,"A/Thailand/16/2004,A/Egypt/321/2007",32.0,True
141,"A/Turkey/65-596/2006,A/Chicken/Korea/Gimje/2008",5.657,True
142,"A/Indonesia/5/2005,A/Chicken/Vietnam/Ncvd-016/2008",27.3135,True
143,"A/Vietnam/Jp4207/2005,A/Vietnam/Jp30321/2005",8.0,True
144,"A/Egypt/2786-NAMRU3/2006,A/Chicken/Egypt/9403-NAMRU3/2007",64.0,True
145,"A/Thailand/16/2004,A/Anhui/1/2005",33.941,True
146,"A/Vietnam/1203/2004,A/Chicken/Egypt/9403-NAMRU3/2007",90.51,True
147,"A/Duck/Hunan/795/2002,A/Goose/Guiyang/337/2006",64.0,True
148,"A/Duck/Hunan/101/2004,A/Indonesia/5/2005",2.8280000000000003,False
149,"A/Anhui/1/2005,A/Goose/Guiyang/337/2006",32.0,True
150,"A/Indonesia/Cdc625/2006,A/Duck/Hunan/15/2004",16.0,True
151,"A/WhooperSwan/Mongolia/244/2005,A/Duck/Laos/3295/2006",22.627,True
152,"A/Vietnam/1203/2004,A/Anhui/1/2005",88.5685,True
153,"A/Indonesia/5/2005,A/Duck/Hunan/795/2002",1.207,False
154,"A/Egypt/1394-NAMRU3/2007,A/Egypt/0215-NAMRU3/2007",5.657,True
155,"A/Thailand/16/2004,A/Guangxi/1/2005",11.314,True
156,"A/Duck/Hunan/795/2002,A/Chicken/India/Niv-33487/2006",1.414,False
157,"A/Egret/Egypt/1162-NAMRU3/2006,A/Chicken/Egypt/9403-NAMRU3/2007",16.0,True
158,"A/Indonesia/5/2005,A/Turkey/65-596/2006",4.0,False
159,"A/Bar-headedGoose/Qinghai/1A/2005,A/Anhui/1/2005",13.657,True
160,"A/WhooperSwan/Mongolia/244/2005,A/Egypt/4226-NAMRU3/2007",1.414,False
161,"A/Egypt/0215-NAMRU3/2007,A/Anhui/1/2005",32.0,True
162,"A/WhooperSwan/Mongolia/244/2005,A/Egypt/2321-NAMRU3/2007",4.0,False
163,"A/Turkey/Turkey/1/2005,A/Turkey/65-596/2006",1.0,False
164,"A/Hubei/1/2010,A/HongKong/6841/2010",2.121,False
165,"A/Vietnam/1203/2004,A/Goose/Guiyang/337/2006",8.0,True
166,"A/Indonesia/5/2005,A/Anhui/1/2005",16.0,True
167,"A/Goose/HongKong/739.2/2002,A/HongKong/213/2003",1.414,False
168,"A/HongKong/156/1997,A/Teal/HongKong/2978.1/2002",5.657,True
169,"A/Chicken/Vietnam/Ncvd-035/2008,A/Chicken/Vietnam/Ncvd-016/2008",45.255,True
170,"A/Goose/Guiyang/337/2006,A/Chicken/Vietnam/Ncvd-016/2008",22.627,True
171,"A/Vietnam/1194/2004,A/Chicken/VietNam/NCVD-775/2011",0.7070000000000001,False
172,"A/CommonMagpie/HongKong/645/2006,A/JapaneseWhiteEye/HongKong/1038/2006",2.8280000000000003,False
173,"A/MuscovyDuck/Vietnam/1455/2006,A/JapaneseWhiteEye/HongKong/1038/2006",3.8285,False
174,"A/Goose/Vietnam/113/2001,A/Goose/HongKong/739.2/2002",4.0,False
175,"A/Indonesia/Cdc357/2006,A/Duck/Hunan/15/2004",16.0,True
176,"A/HongKong/156/1997,A/Vietnam/Jp14/2005",8.0,True
177,"A/WhooperSwan/Mongolia/244/2005,A/Goose/Guiyang/337/2006",90.51,True
178,"A/Bar-headedGoose/Qinghai/1A/2005,A/GreyHeron/HongKong/1046/2008",5.657,True
179,"A/Indonesia/Cdc625/2006,A/Anhui/1/2005",32.0,True
180,"A/Thailand/16/2004,A/WhooperSwan/Mongolia/244/2005",27.3135,True
181,"A/WhooperSwan/Mongolia/244/2005,A/Anhui/1/2005",64.0,True
182,"A/Thailand/16/2004,A/Bar-headedGoose/Qinghai/1A/2005",11.314,True
183,"A/CommonMagpie/HongKong/5052/2007,A/Chicken/VietNam/NCVD-700/2011",5.657,True
184,"A/Bar-headedGoose/Qinghai/1A/2005,A/Chicken/Egypt/9403-NAMRU3/2007",11.314,True
185,"A/Thailand/16/2004,A/Duck/Hunan/15/2004",2.0,False
186,"A/Egypt/4226-NAMRU3/2007,A/Egypt/1394-NAMRU3/2007",3.4,False
187,"A/Turkey/Turkey/1/2005,A/Chicken/Egypt/9403-NAMRU3/2007",64.0,True
188,"A/Egypt/0215-NAMRU3/2007,A/Chicken/Egypt/9403-NAMRU3/2007",32.0,True
189,"A/Vietnam/1203/2004,A/Chicken/Vietnam/Ncvd-016/2008",45.255,True
190,"A/Vietnam/1203/2004,A/Indonesia/5/2005",27.3135,True
191,"A/Egypt/1394-NAMRU3/2007,A/Egypt/3300-NAMRU3/2008",128.0,True
192,"A/Chicken/India/Niv-33487/2006,A/Goose/Guiyang/337/2006",45.255,True
193,"A/Bar-headedGoose/Qinghai/1A/2005,A/Egypt/0215-NAMRU3/2007",2.0,False
194,"A/Teal/HongKong/2978.1/2002,A/HongKong/213/2003",2.8280000000000003,False
195,"A/Egypt/4226-NAMRU3/2007,A/Egypt/3300-NAMRU3/2008",48.0,True
196,"A/WhooperSwan/Mongolia/244/2005,A/MuscovyDuck/Vietnam/1455/2006",2.8280000000000003,False
197,"A/Vietnam/1203/2004,A/Vietnam/Jp14/2005",1.0,False
198,"A/Duck/Hunan/795/2002,A/Egypt/0215-NAMRU3/2007",2.0,False
199,"A/Bar-headedGoose/Qinghai/1A/2005,A/Egypt/3300-NAMRU3/2008",24.6275,True
200,"A/Vietnam/1203/2004,A/Turkey/65-596/2006",109.255,True
201,"A/Egypt/3300-NAMRU3/2008,A/Anhui/1/2005",181.019,True
202,"A/Indonesia/Cdc625/2006,A/Bar-headedGoose/Qinghai/1A/2005",2.8280000000000003,False
203,"A/Anhui/1/2005,A/JapaneseWhiteEye/HongKong/1038/2006",2.0,False
204,"A/Vietnam/1203/2004,A/Egypt/0215-NAMRU3/2007",32.0,True
205,"A/Egypt/2321-NAMRU3/2007,A/Egypt/3300-NAMRU3/2008",144.0,True
206,"A/Indonesia/5/2005,A/MuscovyDuck/Vietnam/1455/2006",2.8280000000000003,False
207,"A/HongKong/213/2003,A/Vietnam/Jp178/2004",11.314,True
208,"A/Indonesia/Cdc625/2006,A/WhooperSwan/Mongolia/244/2005",4.0,False
209,"A/Vietnam/1194/2004,A/Turkey/Turkey/1/2005",11.314,True
210,"A/Egypt/2786-NAMRU3/2006,A/Egypt/2321-NAMRU3/2007",5.657,True
211,"A/WhooperSwan/Mongolia/244/2005,A/Egypt/3300-NAMRU3/2008",61.255,True
212,"A/Egypt/321/2007,A/JapaneseWhiteEye/HongKong/1038/2006",8.0,True
213,"A/Egypt/2321-NAMRU3/2007,A/Egypt/9539-NAMRU3/2009",8.0,True
214,"A/Vietnam/1194/2004,A/Bar-headedGoose/Qinghai/1A/2005",11.314,True
215,"A/Bar-headedGoose/Qinghai/1A/2005,A/Guangxi/1/2005",8.0,True
216,"A/Egypt/2321-NAMRU3/2007,A/Anhui/1/2005",45.255,True
217,"A/Turkey/Turkey/1/2005,A/Egypt/N03072/2010",2.0,False
218,"A/HongKong/6841/2010,A/Duck/VietNam/NCVD-1584/2012",1.207,False
219,"A/Vietnam/1203/2004,A/Turkey/Turkey/1/2005",74.0,True
220,"A/Bar-headedGoose/Qinghai/1A/2005,A/Duck/Hunan/15/2004",8.0,True
221,"A/Bar-headedGoose/Qinghai/1A/2005,A/MuscovyDuck/Vietnam/1455/2006",1.914,False
222,"A/Turkey/65-596/2006,A/Bar-headedGoose/Qinghai/1A/2005",1.0,False
223,"A/HongKong/6841/2010,A/Chicken/VietNam/NCVD-700/2011",2.0,False
224,"A/Bar-headedGoose/Qinghai/1A/2005,A/Egypt/2786-NAMRU3/2006",2.0,False
225,"A/Bar-headedGoose/Mongolia/x53/2009,A/Duck/VietNam/NCVD-1584/2012",1.0,False
226,"A/Hubei/1/2010,A/Duck/VietNam/NCVD-1584/2012",2.0,False
227,"A/Duck/Hunan/795/2002,A/Egypt/4226-NAMRU3/2007",0.7070000000000001,False
228,"A/Egypt/321/2007,A/Duck/Laos/3295/2006",16.0,True
229,"A/Duck/Hunan/795/2002,A/JapaneseWhiteEye/HongKong/1038/2006",22.627,True
230,"A/Duck/Hunan/795/2002,A/Egypt/2786-NAMRU3/2006",2.0,False
231,"A/Indonesia/5/2005,A/Guangxi/1/2005",11.314,True
232,"A/Indonesia/5/2005,A/Goose/Guiyang/337/2006",64.0,True
233,"A/Duck/Hunan/795/2002,A/Bar-headedGoose/Qinghai/1A/2005",0.7070000000000001,False
234,"A/Thailand/16/2004,A/JapaneseWhiteEye/HongKong/1038/2006",32.0,True
235,"A/Indonesia/5/2005,A/WhooperSwan/Mongolia/244/2005",4.8285,True
236,"A/Chicken/Egypt/9403-NAMRU3/2007,A/Anhui/1/2005",22.627,True
237,"A/Turkey/65-596/2006,A/Chicken/India/Niv-33487/2006",1.414,False
238,"A/Turkey/65-596/2006,A/Goose/Guiyang/337/2006",45.255,True
239,"A/Egypt/1394-NAMRU3/2007,A/Egypt/N03072/2010",1.0,False
240,"A/Chicken/India/Niv-33487/2006,A/Chicken/Korea/Gimje/2008",16.0,True
241,"A/Egypt/9539-NAMRU3/2009,A/Chicken/Egypt/9403-NAMRU3/2007",16.0,True
242,"A/Cambodia/R0405050/2007,A/Chicken/VietNam/NCVD-775/2011",16.0,True
243,"A/Egypt/9539-NAMRU3/2009,A/Egypt/1394-NAMRU3/2007",1.0,False
244,"A/Chicken/Korea/Gimje/2008,A/JapaneseWhiteEye/HongKong/1038/2006",77.255,True
245,"A/MuscovyDuck/Vietnam/1455/2006,A/CommonMagpie/HongKong/5052/2007",2.0,False
246,"A/Egypt/0215-NAMRU3/2007,A/Egypt/3300-NAMRU3/2008",64.0,True
247,"A/Vietnam/1203/2004,A/Vietnam/Jp30321/2005",16.0,True
248,"A/Bar-headedGoose/Qinghai/1A/2005,A/Egypt/4226-NAMRU3/2007",1.0,False
249,"A/Turkey/Turkey/1/2005,A/Egypt/3300-NAMRU3/2008",196.0,True
250,"A/Thailand/16/2004,A/Indonesia/Cdc625/2006",22.627,True
251,"A/Vietnam/1203/2004,A/Egypt/3300-NAMRU3/2008",72.0,True
252,"A/Chicken/Korea/Gimje/2008,A/Duck/Laos/3295/2006",22.627,True
253,"A/Vietnam/1203/2004,A/Duck/Hunan/15/2004",1.414,False
254,"A/CommonMagpie/HongKong/5052/2007,A/Duck/VietNam/NCVD-1584/2012",1.414,False
255,"A/Bar-headedGoose/Qinghai/1A/2005,A/Egypt/2321-NAMRU3/2007",2.0,False
256,"A/WhooperSwan/Mongolia/244/2005,A/Chicken/Korea/Gimje/2008",16.0,True
257,"A/Turkey/Turkey/1/2005,A/Egypt/2786-NAMRU3/2006",2.8280000000000003,False
258,"A/Vietnam/1203/2004,A/Vietnam/Jp4207/2005",1.0,False
259,"A/Teal/HongKong/2978.1/2002,A/Goose/HongKong/739.2/2002",4.0,False
260,"A/Indonesia/5/2005,A/Turkey/Turkey/1/2005",5.657,True
261,"A/CommonMagpie/HongKong/5052/2007,A/BarnSwallow/HongKong/1161/2010",2.8280000000000003,False
262,"A/Vietnam/1203/2004,A/Egypt/321/2007",45.255,True
263,"A/Vietnam/1194/2004,A/WhooperSwan/Mongolia/244/2005",11.314,True
264,"A/Egypt/321/2007,A/Anhui/1/2005",90.51,True
265,"A/Vietnam/1203/2004,A/WhooperSwan/Mongolia/244/2005",48.9705,True
266,"A/JapaneseWhiteEye/HongKong/1038/2006,A/Chicken/Vietnam/Ncvd-016/2008",32.0,True
267,"A/CommonMagpie/HongKong/5052/2007,A/HongKong/6841/2010",2.0,False
268,"A/Anhui/1/2005,A/Duck/Laos/3295/2006",1.207,False
269,"A/Indonesia/5/2005,A/Indonesia/Cdc357/2006",1.414,False
270,"A/Turkey/65-596/2006,A/Egypt/3300-NAMRU3/2008",64.0,True
271,"A/WhooperSwan/Mongolia/244/2005,A/JapaneseWhiteEye/HongKong/1038/2006",22.627,True
272,"A/Thailand/16/2004,A/Indonesia/Cdc357/2006",22.627,True
273,"A/Chicken/VietNam/NCVD-775/2011,A/Egypt/3300-NAMRU3/2008",128.0,True
274,"A/WhooperSwan/Mongolia/244/2005,A/Guangxi/1/2005",22.627,True
275,"A/Egret/Egypt/1162-NAMRU3/2006,A/Egypt/3300-NAMRU3/2008",64.0,True
276,"A/Turkey/Turkey/1/2005,A/Egypt/2321-NAMRU3/2007",3.0,False
277,"A/Egypt/9539-NAMRU3/2009,A/Egypt/3300-NAMRU3/2008",32.0,True
278,"A/HongKong/156/1997,A/Goose/Vietnam/113/2001",2.8280000000000003,False
279,"A/Duck/Hunan/101/2004,A/Bar-headedGoose/Qinghai/1A/2005",0.7070000000000001,False
280,"A/Vietnam/1203/2004,A/Chicken/VietNam/NCVD-775/2011",1.0,False
281,"A/Indonesia/5/2005,A/Chicken/India/Niv-33487/2006",4.8285,True
282,"A/Vietnam/Jp4207/2005,A/Vietnam/Jp14/2005",2.0,False
283,"A/Vietnam/1203/2004,A/Cambodia/R0405050/2007",4.0,False
284,"A/Indonesia/Cdc625/2006,A/Guangxi/1/2005",32.0,True
285,"A/Vietnam/1203/2004,A/Duck/Laos/3295/2006",21.657,True
286,"A/Turkey/65-596/2006,A/Egypt/2321-NAMRU3/2007",1.414,False
287,"A/Egypt/2321-NAMRU3/2007,A/Egypt/0215-NAMRU3/2007",2.0,False
288,"A/Indonesia/5/2005,A/Duck/Laos/3295/2006",45.255,True
289,"A/Vietnam/1203/2004,A/Bar-headedGoose/Qinghai/1A/2005",27.456,True
290,"A/Indonesia/5/2005,A/Duck/Hunan/15/2004",8.0,True
291,"A/Turkey/65-596/2006,A/Chicken/Egypt/9403-NAMRU3/2007",8.0,True
292,"A/Duck/Hunan/795/2002,A/Egypt/1394-NAMRU3/2007",5.657,True
